group,row,Z,valenceelectrons,diffto18electrons,sunfilled,punfilled,dunfilled,wt CN_1,sgl_bd CN_1,wt CN_2,L-shaped CN_2,water-like CN_2,bent 120 degrees CN_2,bent 150 degrees CN_2,linear CN_2,wt CN_3,trigonal planar CN_3,trigonal non-coplanar CN_3,T-shaped CN_3,wt CN_4,square co-planar CN_4,tetrahedral CN_4,rectangular see-saw-like CN_4,see-saw-like CN_4,trigonal pyramidal CN_4,wt CN_5,pentagonal planar CN_5,square pyramidal CN_5,trigonal bipyramidal CN_5,wt CN_6,hexagonal planar CN_6,octahedral CN_6,pentagonal pyramidal CN_6,wt CN_7,hexagonal pyramidal CN_7,pentagonal bipyramidal CN_7,wt CN_8,body-centered cubic CN_8,hexagonal bipyramidal CN_8,wt CN_9,q2 CN_9,q4 CN_9,q6 CN_9,wt CN_10,q2 CN_10,q4 CN_10,q6 CN_10,wt CN_11,q2 CN_11,q4 CN_11,q6 CN_11,wt CN_12,cuboctahedral CN_12,q2 CN_12,q4 CN_12,q6 CN_12,wt CN_13,wt CN_14,wt CN_15,wt CN_16,wt CN_17,wt CN_18,wt CN_19,wt CN_20,wt CN_21,wt CN_22,wt CN_23,wt CN_24,local difference in MendeleevNumber,maximum local difference in MendeleevNumber,mimum local difference in MendeleevNumber,local signed difference in MendeleevNumber,local difference in Column,maximum local difference in Column,mimum local difference in Column,local signed difference in Column,local difference in Row,maximum local difference in Row,mimum local difference in Row,local signed difference in Row,local difference in Electronegativity,maximum local difference in Electronegativity,mimum local difference in Electronegativity,local signed difference in Electronegativity,local difference in NsValence,maximum local difference in NsValence,mimum local difference in NsValence,local signed difference in NsValence,local difference in NpValence,maximum local difference in NpValence,mimum local difference in NpValence,local signed difference in NpValence,local difference in NdValence,maximum local difference in NdValence,mimum local difference in NdValence,local signed difference in NdValence,local difference in NfValence,maximum local difference in NfValence,mimum local difference in NfValence,local signed difference in NfValence,local difference in NValence,maximum local difference in NValence,mimum local difference in NValence,local signed difference in NValence,local difference in NsUnfilled,maximum local difference in NsUnfilled,mimum local difference in NsUnfilled,local signed difference in NsUnfilled,local difference in NpUnfilled,maximum local difference in NpUnfilled,mimum local difference in NpUnfilled,local signed difference in NpUnfilled,local difference in NdUnfilled,maximum local difference in NdUnfilled,mimum local difference in NdUnfilled,local signed difference in NdUnfilled,local difference in NfUnfilled,maximum local difference in NfUnfilled,mimum local difference in NfUnfilled,local signed difference in NfUnfilled,local difference in NUnfilled,maximum local difference in NUnfilled,mimum local difference in NUnfilled,local signed difference in NUnfilled,local difference in GSbandgap,maximum local difference in GSbandgap,mimum local difference in GSbandgap,local signed difference in GSbandgap,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_-1.0,G4_0.005_1.0_1.0,G4_0.005_4.0_-1.0,G4_0.005_4.0_1.0
14.0,5.0,50.0,2.0,16.0,-3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007107395602159262,0.10503430549202297,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,3.0000000000000004,3.0,3.0,-3.0000000000000004,1.4800000000000002,1.48,1.48,1.4800000000000002,3.0000000000000004,3.0,3.0,-3.0000000000000004,3.0000000000000004,3.0,3.0,-3.0000000000000004,2.0,2.0,2.0,-2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-8.0,3.0000000000000004,3.0,3.0,3.0000000000000004,3.0000000000000004,3.0,3.0,3.0000000000000004,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,15.547349858804067,6.062695882173317,3.3062182566164755,2.072796293133203,17.641735777618127,38.35016740506149,4.829799830401162,22.949951311162113
2.0,6.0,56.0,2.0,16.0,-4.0,2.0,8.0,0.04959846196966599,0.04959846196966599,0.5998316974183762,1.1544840479708962e-05,2.6337365905819947e-07,1.5967339432774864e-09,8.943311266590615e-15,1.3789076347317074e-11,0.08019080090658061,5.494983203404305e-17,1.1006479995368055e-14,6.445457069731746e-07,0.04619796799997656,8.009251512935771e-08,1.0786602089448245e-13,6.8699693238390184e-15,1.0296167810533432e-06,1.4023121636342296e-06,0.006268515312407784,0.0023031047561066094,3.673763461156934e-05,0.0009477742375033878,0.08193633558672535,0.03151557247240863,0.009096375079619343,0.0156533422120453,0.043112352125763455,0.0075124004503543595,0.011195782002217427,0.04449241270405302,-0.00011025899636898458,0.008959938707842514,0.021635390912271384,0.011924193973931225,0.007266794769066354,0.010039759260418077,0.006365101579993197,0.003555405568544918,0.0023600040330032635,0.0031643384759512754,0.003819315632328658,0.001832789282465599,0.001250571610070212,0.0018466573608377855,0.01018547665410532,0.005633731029224131,0.004361513744549788,0.0031803899281734383,0.004951168097991954,0.0,0.005092931865223953,0.0,0.00127323933252854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51614945563416,75.0,0.0,66.51614945563416,11.27841550775458,13.0,0.0,11.27841550775458,1.4993600622099106,2.0,0.0,-1.4993600622099106,1.0349584232755282,1.29,0.0,1.0349584232755282,1.4993600622099106,2.0,0.0,-1.4993600622099106,0.9686193315892642,1.0,0.0,-0.9686193315892642,0.5307407306206463,1.0,0.0,-0.5307407306206463,0.0,0.0,0.0,0.0,11.27841550775458,13.0,0.0,11.27841550775458,1.4993600622099106,2.0,0.0,1.4993600622099106,0.9686193315892642,1.0,0.0,0.9686193315892642,0.5307407306206463,1.0,0.0,0.5307407306206463,0.0,0.0,0.0,0.0,2.998720124419821,4.0,0.0,2.998720124419821,0.0,0.0,0.0,0.0,9.740847504165284,4.529268208945973,2.5696503594997213,0.8264814200049148,6.348077348100462,22.05788807053387,1.9003669090955249,16.109797610476647
12.0,5.0,48.0,2.0,16.0,-3.0,3.0,8.0,0.41991411739585655,0.41991411739585655,0.17248379165219985,0.0948439410854655,0.17138954017728683,0.07878999006254539,0.0008737600001439387,0.00017840702573064497,0.08278790217745441,0.01055260736101105,0.033302242405934546,0.02411020510292059,0.25990713240218044,0.0909487493507255,0.07533594903516226,0.08275749771954907,0.08943319365124167,0.0897287886496787,0.04962854853639672,0.018545911241701914,0.01256532286480163,0.016125098803266645,0.015278507835912093,0.003847320954303242,0.005030934330291431,0.008085107650178254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.127191394152987,61.0,0.0,-9.525891249827637,4.890204623283856,10.0,0.0,-1.118497449499853,0.9290529659365196,1.0,0.0,-0.32818275865814855,0.5483708354370422,0.7999999999999999,0.0,0.06767466961434547,0.9290529659365196,1.0,0.0,-0.32818275865814855,0.30043510363918546,1.0,0.0,0.30043510363918546,0.6286178622973341,1.0,0.0,-0.6286178622973341,0.0,0.0,0.0,0.0,4.890204623283856,10.0,0.0,-1.118497449499853,0.9290529659365196,1.0,0.0,0.32818275865814855,0.30043510363918546,1.0,0.0,-0.30043510363918546,0.6286178622973341,1.0,0.0,0.6286178622973341,0.0,0.0,0.0,0.0,1.8581059318730393,2.0,0.0,0.6563655173162971,0.0,0.0,0.0,0.0,9.903093938162792,4.7354761840289745,3.362900253268902,2.2272744983068975,10.147335727484117,18.794412148586847,2.6159166161148364,10.142282981966055
1.0,4.0,19.0,1.0,17.0,-2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2682422443073577e-08,1.6553470508050528e-06,0.019750188952656213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99999999999999,90.0,90.0,89.99999999999999,16.0,16.0,16.0,16.0,2.0,2.0,2.0,-2.0,3.1600000000000006,3.16,3.16,3.1600000000000006,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,6.0,6.0,6.000000000000001,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000004,3.0,3.0,3.0000000000000004,1.9700000000000002,1.97,1.97,1.9700000000000002,14.823398844768025,5.818427929317362,2.978705311706345,1.361598912866099,14.297818684982367,36.88741739116264,3.904176165113821,23.75646439438986
5.0,4.0,23.0,2.0,16.0,-2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007107395602159262,0.105034305492023,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99999999999999,47.0,47.0,46.99999999999999,11.999999999999998,12.0,12.0,11.999999999999998,2.0,2.0,2.0,-2.0,2.35,2.35,2.35,2.35,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.9699999999999995,1.97,1.97,1.9699999999999995,14.792857114804205,5.867810910876979,3.304399333050654,2.0727962930746333,16.214244154612818,34.932718838492555,4.431934432658859,20.82817315310575
4.0,4.0,22.0,2.0,16.0,-2.0,4.0,9.0,0.08988649670769683,0.08988649670769683,0.11666444244925783,0.014893959767645156,0.0013429199369511579,4.191119782163496e-05,5.227532781337045e-09,3.250985336968006e-08,0.6612712405216703,0.3102763021818331,0.11631091890322336,0.045371631221664155,0.0876235362857795,0.024252604707461295,0.014691913417618899,0.01787886731358214,0.025285633875657524,0.02549066756852435,0.02163720987935388,0.007631912590670474,0.0058430909701289785,0.007723047061117129,0.0063654263043838545,0.003287128331187854,0.001808290990863669,0.0017305668681974872,0.015278408519329274,0.0057958620410181365,0.00667760653701337,0.0,0.0,0.0,0.00127323933252854,0.0004410345303560855,0.0005883746494091934,0.0006018259278715973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22031446715569,18.0,0.0,14.22031446715569,4.740104822385231,6.0,0.0,4.740104822385231,0.0,0.0,0.0,0.0,0.29230646404708915,0.3699999999999999,0.0,0.29230646404708915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.740104822385231,6.0,0.0,4.740104822385231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.046798545689159,6.071055166023365,2.451485673631251,1.1600545504843833,17.356862629085846,39.22249429249474,4.7977828900169674,23.923708248582418
10.0,4.0,28.0,2.0,16.0,-2.0,4.0,9.0,0.20655093915695466,0.20655093915695466,0.6056998159845655,0.01094670697448899,0.0005799116485885867,1.031991604793597e-05,4.668222996907449e-10,1.2123689576836112e-08,0.055571424537104855,0.024856254779879718,0.02500531674130677,0.019013830682775946,0.0876235362857795,0.01752254205252834,0.04089655962127595,0.011919012556192309,0.020838383197364453,0.02131610318680492,0.02163720987935388,0.0019134404384398595,0.00543146539534137,0.004671774545590157,0.015277682724701824,0.008436300309602686,0.005041722257972786,0.004311148977516805,0.0,0.0,0.0,0.007639391431539846,0.0016133736720732167,0.005582534790702199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219896980302376,18.0,0.0,-14.219896980302376,4.739965660100793,6.0,0.0,-4.739965660100793,0.0,0.0,0.0,0.0,0.2922978823728821,0.3699999999999999,0.0,-0.2922978823728821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739965660100793,6.0,0.0,-4.739965660100793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.069300702014157,6.016212763864196,2.159589709755352,0.7935602451496955,16.116931794411123,40.27429704261596,4.641676344928132,26.519449117113794
2.0,4.0,20.0,2.0,16.0,-2.0,4.0,10.0,0.07220843427738904,0.07220843427738904,0.5931473065315719,1.1779177630070871e-05,2.6930310951617924e-07,1.6383315608617222e-09,9.242031045489048e-15,1.4007294535447638e-11,0.07297817811421932,5.324969853546338e-17,1.0611229226859865e-14,6.041322416479202e-07,0.034979196757438824,6.900225055875273e-08,9.993953523050944e-14,7.105328099564886e-15,8.624565197196015e-07,1.1705092631409165e-06,0.015048401033266512,0.005413378477959504,9.682949228195575e-05,0.0022473374172003666,0.0756622624798469,0.029185950331360015,0.009268405618859577,0.01529373818281999,0.04819245386398708,0.008868732036771134,0.01235757303267131,0.04322948290668489,-0.0002084170855495993,0.009196638933711242,0.019091190895492324,0.010341528859094853,0.006504145504822403,0.008791696704193771,0.006365216190493299,0.003489114267484423,0.0023871841700804537,0.0031322707163238227,0.01400493235192368,0.0065818864943546175,0.004670508309728208,0.006680896930958761,0.0,0.0,0.0,0.0,0.0,0.002546467205869664,0.0012732380592880407,0.0,0.00127323933252854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.05813100781776,77.0,0.0,68.05813100781776,11.285763268631426,13.0,0.0,11.285763268631426,0.0,0.0,0.0,0.0,0.9116458406078554,1.1800000000000002,0.0,0.9116458406078554,0.0,0.0,0.0,0.0,0.5315559049158586,1.0,0.0,0.5315559049158586,0.9691095553883853,1.0,0.0,0.9691095553883853,0.0,0.0,0.0,0.0,11.285763268631426,13.0,0.0,11.285763268631426,0.0,0.0,0.0,0.0,0.5315559049158586,1.0,0.0,-0.5315559049158586,0.9691095553883853,1.0,0.0,-0.9691095553883853,0.0,0.0,0.0,0.0,1.5006654603042435,2.0,0.0,-1.5006654603042435,0.0,0.0,0.0,0.0,11.986722549517749,5.334225097829804,2.575296000634191,0.8263244426018892,11.541255752017777,33.92125230170712,3.4075023048135766,23.49765739729743
12.0,4.0,30.0,2.0,16.0,-2.0,4.0,9.0,0.38879837620079793,0.38879837620079793,0.23261090513846502,0.12520172029086524,0.23156390490099826,0.10851748018257253,0.001240775108815436,0.0002506741277798489,0.06362836113502959,0.008413938831398763,0.025986637353682715,0.01803786231812582,0.25132691606887414,0.0880235968991241,0.07394684529283824,0.08047304106658576,0.0864142267452733,0.08668349064502599,0.050903258219255704,0.018823889514055663,0.012881284992764235,0.016038639581800608,0.012732183237577625,0.003219964718406139,0.004123278606274773,0.0066089982957202855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.072191902881162,62.0,0.0,-9.290898698674809,4.891281788288053,10.0,0.0,-1.1350231474467822,0.0,0.0,0.0,0.0,0.5276577570190278,0.6499999999999999,0.0,0.13594793619626358,0.0,0.0,0.0,0.0,0.6260431068068784,1.0,0.0,0.6260431068068784,0.30131524678674176,1.0,0.0,-0.30131524678674176,0.0,0.0,0.0,0.0,4.891281788288053,10.0,0.0,-1.1350231474467822,0.0,0.0,0.0,0.0,0.6260431068068784,1.0,0.0,-0.6260431068068784,0.30131524678674176,1.0,0.0,0.30131524678674176,0.0,0.0,0.0,0.0,0.9273583535936198,1.0,0.0,-0.32472786002013665,0.0,0.0,0.0,0.0,12.218775841411624,5.53211187547132,3.3642461889359128,2.2185425417063005,15.518183606760468,31.063325618108326,4.196980314933294,17.7086760443228
6.0,4.0,24.0,1.0,17.0,-2.0,4.0,9.0,0.433416360909375,0.433416360909375,0.23316692391260285,3.695801343792535e-06,8.320441343225711e-08,4.938389803629717e-10,2.647049831217769e-15,4.538591925110293e-12,0.14189068021329507,7.713995267487176e-10,6.575919800870691e-08,0.0014871605902904872,0.1355215768556892,0.03861821798385408,0.04411419895771032,0.042469543075136104,0.043833017880522435,0.03149283289163449,0.0038162659553732303,0.0010568689522952263,0.0008255717832206637,0.001139908609062078,0.020360519574185578,0.010809224492277128,0.003674176586557808,0.005008646795532112,0.026734727981792838,0.00902038863325697,0.0072140254825411145,0.0,0.0,0.0,0.003819705265157705,0.001257888263038099,0.0012992972531593342,0.0020980647631514008,0.00127323933252854,0.000436581492823756,0.00044709790158998613,0.000672224648835516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33228581145996,39.0,0.0,32.33228581145996,8.406256629330024,10.0,0.0,8.406256629330024,1.1118946886892846,2.0,0.0,-0.3885106200058654,0.8493309371101213,0.9200000000000002,0.0,0.8493309371101213,1.1118946886892846,2.0,0.0,-0.3885106200058654,0.36169203434170966,2.0,0.0,0.36169203434170966,1.1118946886892846,2.0,0.0,-0.3885106200058654,0.18084601717085483,1.0,0.0,0.18084601717085483,3.4360743262462417,19.0,0.0,3.4360743262462417,1.1118946886892846,2.0,0.0,0.3885106200058654,0.36169203434170966,2.0,0.0,-0.36169203434170966,1.1118946886892846,2.0,0.0,0.3885106200058654,0.18084601717085483,1.0,0.0,-0.18084601717085483,2.7663274288911333,7.0,0.0,0.23448318849916636,1.6519462448733602,2.202,0.0,1.6519462448733602,13.13126364862671,5.899318541285068,2.224963814321291,0.9734218325103897,16.36102225868203,42.52957371917311,3.7781323546396544,26.065377530656583
11.0,6.0,79.0,1.0,17.0,-4.0,2.0,7.0,0.10028966452764998,0.10028966452764998,0.03317938681056975,0.005801881064591533,0.0005890305765119806,2.0711681471947468e-05,3.1890879232965638e-09,1.529394505032665e-08,0.8143427565081156,0.30598535055207204,0.39147315016802137,0.13085542385906093,0.05091495282113612,0.03386147377790399,0.026649344481894963,0.03281641416349942,0.03611049329557074,0.01930908690670464,0.00127323933252854,0.0003233664739260707,0.0006317384732324303,0.000681503614000423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.090979985475265,22.0,0.0,14.942215401666191,4.998911379847622,5.0,0.0,3.1904512081390726,2.818500810737719,3.0,0.0,-2.818500810737719,0.19190194546229936,0.8800000000000001,0.0,-0.1263870447584057,2.818500810737719,3.0,0.0,-2.818500810737719,1.9995645519390497,2.0,0.0,-1.9995645519390497,2.818500810737719,3.0,0.0,-2.818500810737719,0.9997822759695248,1.0,0.0,-0.9997822759695248,18.99586324342097,19.0,0.0,-18.99586324342097,2.818500810737719,3.0,0.0,2.818500810737719,1.9995645519390497,2.0,0.0,1.9995645519390497,2.818500810737719,3.0,0.0,2.818500810737719,0.9997822759695248,1.0,0.0,0.9997822759695248,8.63634844938401,9.0,0.0,8.63634844938401,1.8032976418746702,2.202,0.0,1.8032976418746702,13.260469761564023,6.03808539801003,2.6332452493349705,1.8279480972275433,20.00491585358072,39.96770989319443,5.683265896358056,22.276063974393413
3.0,6.0,67.0,2.0,16.0,-4.0,2.0,8.0,0.03850129543699382,0.03850129543699382,0.8838792861184727,0.21083919705420173,0.024440804024162845,0.00097993642561507,1.8993553832540108e-07,6.949847177022264e-07,0.017799199072900392,0.00042588206037631987,0.0027958543855738337,0.009999366525818374,0.0012718622155015276,0.0005103119063986208,0.00020105346127643537,0.000945094063730886,0.0006167215605221323,0.0005916259864023419,0.05472864425151191,0.019913658159643674,0.030076806275022856,0.02521391764381038,0.0025464735720912616,0.0014788188379657632,0.0013027252559504904,0.0017007775970967944,0.0,0.0,0.0,0.00127323933252854,4.993787443054966e-05,0.00127323933252854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38899587654302,60.0,0.0,52.38899587654302,12.502565220182325,14.0,0.0,12.502565220182325,3.897641444844373,4.0,0.0,-3.897641444844373,2.1366194378020507,2.75,0.0,2.1366194378020507,3.897641444844373,4.0,0.0,-3.897641444844373,2.9232310836332798,3.0,0.0,-2.9232310836332798,1.9488207224221865,2.0,0.0,-1.9488207224221865,0.9744103612110933,1.0,0.0,-0.9744103612110933,6.985642004039545,9.0,0.0,-6.985642004039545,3.897641444844373,4.0,0.0,3.897641444844373,2.9232310836332798,3.0,0.0,2.9232310836332798,1.9488207224221865,2.0,0.0,1.9488207224221865,0.9744103612110933,1.0,0.0,0.9744103612110933,9.744103612110933,10.0,0.0,9.744103612110933,2.8787778341487082,4.496,0.0,2.8787778341487082,16.184950685453387,7.416105656290496,3.199036565147208,1.8419227389265052,26.97637510405098,64.02096219243236,6.729623225201996,38.329196953576776
3.0,6.0,58.0,2.0,16.0,-4.0,2.0,7.0,0.1401009075549759,0.1401009075549759,0.0,0.0,0.0,0.0,0.0,0.0,0.10666243062811857,1.0020663877538448e-13,1.5727362988436028e-11,2.4080652640333056e-05,0.3928973368197387,5.678689963383169e-06,2.5658815004912444e-11,9.217518709679954e-12,4.600369426979219e-05,5.911044407263061e-05,0.0,0.0,0.0,0.0,0.2420989593249462,0.055116597804516984,0.0539836834482405,0.08186823520571829,0.0,0.0,0.0,0.11696712633969208,0.03001036012902797,0.036008909941535897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127323933252854,0.00127323933252854,0.0004892795945440816,0.0006166284286896295,0.00046862676481698213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25359605944526,63.0,0.0,49.25359605944526,7.32504983539608,11.0,0.0,7.32504983539608,2.4687755681516865,3.0,0.0,-2.4687755681516865,0.5952492120281156,0.7799999999999998,0.0,0.5952492120281156,2.4687755681516865,3.0,0.0,-2.4687755681516865,1.9912758283331449,2.0,0.0,-1.9912758283331449,2.4687755681516865,3.0,0.0,-2.4687755681516865,0.9956379141665724,1.0,0.0,-0.9956379141665724,1.5544145230440927,3.0,0.0,1.5544145230440927,2.4687755681516865,3.0,0.0,2.4687755681516865,1.9912758283331449,2.0,0.0,1.9912758283331449,2.4687755681516865,3.0,0.0,2.4687755681516865,0.9956379141665724,1.0,0.0,0.9956379141665724,7.924464878803089,9.0,0.0,7.924464878803089,0.3691072988797326,0.773,0.0,0.3691072988797326,11.93957547392507,5.202895688221031,2.5446398609697245,0.7486262276398425,9.823467146037647,29.606614156917377,2.6860113020748835,20.84217696321155
7.0,4.0,25.0,2.0,16.0,-2.0,4.0,9.0,0.20375560352994765,0.20375560352994765,0.45179255300161547,0.3463946267608448,0.09085978410495545,0.007876532442016509,5.723089980604085e-06,5.6826602770502016e-06,0.21227402314706184,9.115925206431731e-05,0.0017740110125778938,0.08332566790652499,0.11689931248546295,0.041955058844569744,0.03373613552626546,0.027503878565403733,0.043385533844435886,0.044347939628824266,0.0,0.0,0.0,0.0,0.015278507835912093,0.002399530048083053,0.004610516879355759,0.007672417318967822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.286162071253052,37.0,0.0,8.115049620375887,5.801824076415342,7.0,0.0,3.729271379023217,1.1989307068793573,2.0,0.0,-0.1626543581832942,0.3496770938707907,0.42999999999999994,0.0,0.12687767890113716,1.1989307068793573,2.0,0.0,-0.1626543581832942,0.5181381743480314,2.0,0.0,0.5181381743480314,1.1989307068793573,2.0,0.0,-0.1626543581832942,0.2590690871740157,1.0,0.0,0.2590690871740157,2.819584859116025,3.0,0.0,-2.819584859116025,1.1989307068793573,2.0,0.0,0.1626543581832942,0.5181381743480314,2.0,0.0,-0.5181381743480314,1.1989307068793573,2.0,0.0,0.1626543581832942,0.2590690871740157,1.0,0.0,-0.2590690871740157,3.1750686752807615,7.0,0.0,-0.4518985451554588,0.5262526276467149,0.773,0.0,0.5262526276467149,11.833758739850731,5.366285804920659,3.184562265484446,1.8666120270311943,12.347121871165653,27.60795955884335,3.7951837538908157,17.005664137130474
2.0,5.0,38.0,2.0,16.0,-3.0,3.0,9.0,0.05896280707645746,0.05896280707645746,0.6088483716772644,1.068500444796128e-05,2.4221778212915146e-07,1.4536625429331695e-09,7.973023364995365e-15,1.2930331964461287e-11,0.06056617799119872,3.600571165849074e-17,7.16947723145886e-15,4.590396115369954e-07,0.03742392354920314,4.5685296546338544e-08,5.0523481847297885e-14,2.3792432048766614e-15,6.330698872624456e-07,8.704388918801012e-07,0.0037548571956829905,0.001389407553355813,2.3457940930434966e-05,0.0004861135846989187,0.0868745753648969,0.03300547906208006,0.01108292902942974,0.01818438087106978,0.02659670218438832,0.005072569086792607,0.0058157635787891345,0.04825107907474085,-0.00025660077509392584,0.010335691690688556,0.013989082054486143,0.006195203707125218,0.0040072757644860095,0.0058355126267928634,0.01654096784131935,0.007526283870641406,0.0050135436835898484,0.007341965838668878,0.021639808138504003,0.010140323337010804,0.007184144564749658,0.010294428367928607,0.008912256420317968,0.004531775969465149,0.003722161046939884,0.00283064615563806,0.004257383687483576,0.0,0.006366152099011306,0.0,0.00127323933252854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17858959973535,75.0,0.0,66.17858959973535,11.2186063102314,13.0,0.0,11.2186063102314,1.488938822854148,2.0,0.0,-1.488938822854148,0.9583535892936732,1.24,0.0,0.9583535892936732,1.488938822854148,2.0,0.0,-1.488938822854148,0.9645414059527078,1.0,0.0,-0.9645414059527078,0.5243974169014403,1.0,0.0,-0.5243974169014403,0.0,0.0,0.0,0.0,5.974632141216997,10.0,0.0,5.974632141216997,1.488938822854148,2.0,0.0,1.488938822854148,0.9645414059527078,1.0,0.0,0.9645414059527078,0.5243974169014403,1.0,0.0,0.5243974169014403,0.0,0.0,0.0,0.0,2.977877645708296,4.0,0.0,2.977877645708296,0.8521458024648403,1.625,0.0,0.8521458024648403,12.435545309410008,5.529362654478014,2.581880490944206,0.8268349071403438,12.774217328862992,36.91675163841373,3.743357977043463,25.40635161557649
